pdf_id|page_num|block_num|par_num|line_num|line_top|textstub|label
19696|10|27|1|1|2080|powered byz ELE@ Technolo...|footer
19696|10|28|1|1|2207|CPD 0086210...|footer
19696|11|2|1|1|67|CB #:...|header0
19696|11|1|1|1|83|Chicago Police Department...|header1
19696|11|1|1|2|124|ARREST PROCESSING REPORT...|header2
19696|11|4|1|1|193|MOVEMENT LOG...|movement_log
19696|11|5|1|1|299|MOVEMENT LOG INFORMATION ...|movement_log
19696|11|7|1|1|486|Watch Commander Comments:...|wc_comments
19696|11|10|1|1|523|o...|wc_comments
19696|11|10|1|2|536|2 2...|wc_comments
19696|11|10|1|3|573|= O...|wc_comments
19696|11|10|1|4|592|w 5 DOES NOT APPLY TO THI...|wc_comments
19696|11|10|1|5|617|z I...|wc_comments
19696|11|10|1|6|653|o...|wc_comments
19696|11|10|1|7|667|Q °...|wc_comments
19696|11|10|1|8|691|O =...|wc_comments
19696|11|10|1|9|703|O 3...|wc_comments
19696|11|10|1|10|733|=-l...|wc_comments
19696|11|10|1|11|741|= wm...|wc_comments
19696|11|10|1|12|769|o...|wc_comments
19696|11|10|1|13|856|RRESTEE PROCESSING PERSON...|processing_personnel
19696|11|10|1|14|894|4 Beat...|processing_personnel
19696|11|10|1|15|930|W Searched By: KIDD,RE...|processing_personnel
19696|11|10|1|16|956|% Lockup Keeper: VACI, AJ...|processing_personnel
19696|11|10|1|17|998|Q. Assisting Arresting Of...|processing_personnel
19696|11|10|1|18|1022|& Assisting Arresting Off...|processing_personnel
19696|11|10|1|19|1064|E Fingerprinted By: KIRBY...|processing_personnel
19696|11|10|1|20|1110|() APPROVAL PERSONNEL.:...|processing_personnel
19696|11|10|1|21|1137|=...|processing_personnel
19696|11|10|1|22|1150|a Beat...|processing_personnel
19696|11|10|1|23|1187|ﬂ Final Approval of Charg...|processing_personnel
19696|11|10|1|24|1227|Q...|processing_personnel
19696|11|10|1|25|1250|Q...|processing_personnel
19696|11|10|1|26|1270|4...|processing_personnel
19696|11|10|1|27|1295|a...|processing_personnel
19696|11|10|1|28|2055|Print Generated By: DEL R...|footer
19696|11|11|1|1|2080|powered byz ELE@ Technolo...|footer
19696|11|12|1|1|2207|CPD 0086211...|footer
20444|9|2|1|1|105|Chicago Police Department...|header1
20444|9|6|1|1|175|AND!COMPLAINANT-...|non_offenders
20444|9|10|1|1|215|ame: STATE OF ILLINOIS, P...|non_offenders
20444|9|10|1|2|254|Res:3151 W Harrison St Be...|non_offenders
20444|9|10|1|3|283|Chicago, IL 60612 DOB: Ho...|non_offenders
20444|9|10|1|4|324|Age:...|non_offenders
20444|9|10|1|5|353|Treated and Released?No...|non_offenders
20444|9|10|1|6|389|Comments:...|non_offenders
20444|9|13|1|1|523|njured?...|non_offenders
20444|9|15|1|1|551|Res:3151 W Harrison St Be...|non_offenders
20444|9|15|1|2|580|Chicago, IL 60612 DOB: Ho...|non_offenders
20444|9|15|1|3|621|Age:...|non_offenders
20444|9|15|1|4|651|Treated and Released?No...|non_offenders
20444|9|16|1|1|685|Comments:...|non_offenders
20444|9|25|1|1|817|ARRESTEE ....|arrestee_vehicle
20444|9|25|1|2|864|VEHICLE...|arrestee_vehicle
20444|9|24|1|1|889|NO ARRESTEE VEHICLE INFOR...|arrestee_vehicle
20444|9|26|1|1|1072|Confiscated Properties :...|properties
20444|9|30|1|1|1085|PROPERTIES...|properties
20444|9|26|1|2|1099|Il confiscated properties...|properties
20444|9|26|1|3|1124|ocuments related to evide...|properties
20444|9|29|1|1|1184|PROPERTIES INFORMATION FO...|properties
20444|9|34|1|1|1336|". |(The facts for probabl..."|incident_narrative
20444|9|35|1|1|1366|"© |EVENT# -ADDRESS oF ARR..."|incident_narrative
20444|9|35|1|2|1405|disturbance. As A/os were...|incident_narrative
20444|9|35|1|3|1433|time P.O. Kant#18226 orde...|incident_narrative
20444|9|35|1|4|1466|placing Kant in fear of r...|incident_narrative
20444|9|35|2|1|1498|: lattempt to place him i...|incident_narrative
20444|9|35|3|1|1528|=- aggressive bladed stan...|incident_narrative
20444|9|35|4|1|1558|~. offender with a closed...|incident_narrative
20444|9|35|4|2|1590|;Eble to dodge the punch ...|incident_narrative
20444|9|36|1|1|1620|ontinued to resist by ten...|incident_narrative
20444|9|36|1|2|1646|{ deployed the prongs of ...|incident_narrative
20444|9|36|1|3|1682|=- BE handcuffed and PLAC...|incident_narrative
20444|9|37|1|1|1710|I offender name check cle...|incident_narrative
20444|9|44|1|1|2007|Print Generated By: DOUGL...|footer
20444|9|44|1|2|2048|powered by: CL \_9recmmmg...|footer
20444|9|45|1|1|2176|CPD 0069319...|footer
20444|10|1|1|1|106|Chicago Police Department...|header1
20444|10|3|1|1|141|“ARREST REPORTING...|header2
20444|10|4|1|1|176|Desired Coa;t bate: 03 Ap...|court_info
20444|10|4|1|2|224|¢ Branch: 43-2 3150 W FLO...|court_info
20444|10|5|1|1|234|BOND INFO...|court_info
20444|10|4|1|3|259|. [Court Sgt Handle? No...|court_info
20444|10|6|1|1|296|BOND INFORMATION NOT AVAI...|court_info
20444|10|9|1|1|452|ATTESTING OFFICER: i :...|reporting_personnel
20444|10|10|1|1|475|"|| hereby declare and aff..."|reporting_personnel
20444|10|10|1|2|512|] knowledge, information ...|reporting_personnel
20444|10|12|1|1|571|")| Attesting Officer: #78..."|reporting_personnel
20444|10|13|1|1|574|40986.2...|reporting_personnel
20444|10|13|1|2|610|"| ARRESTING OFFICER(S): -..."|reporting_personnel
20444|10|18|1|1|679|"| 1st Arresting Officer: ..."|reporting_personnel
20444|10|18|1|2|712|~2nd Arresting Offi #7849...|reporting_personnel
20444|10|18|2|1|751|. [APPROVING SUPERVISOR: ...|reporting_personnel
20444|10|18|2|2|799|".| Approval of Probable C..."|reporting_personnel
20444|10|32|1|1|2005|Print Generated By: DOUGL...|footer
20444|10|33|1|1|2048|powered by: CLI Techaolog...|footer
20444|10|34|1|1|2173|CPD 0069320...|footer
20444|11|2|1|1|105|Chicago Police Department...|header1
20444|11|2|1|2|143|ey » ﬁii-,—;—frAiiREdS? -...|header2
20444|11|2|1|3|184|Holding Facility: Distric...|lockup_keeper_processing
20444|11|3|1|1|219|"‘|Received in Lockup: |Ti..."|lockup_keeper_processing
20444|11|3|2|1|248|"*| Prints Taken: ICell #:..."|lockup_keeper_processing
20444|11|3|3|1|287|Palmprints Taken:...|lockup_keeper_processing
20444|11|3|4|1|321|Photograph Taken: , Trans...|lockup_keeper_processing
20444|11|11|1|1|350|{...|lockup_keeper_processing
20444|11|3|4|2|354|"2| Released from Lockup:..."|lockup_keeper_processing
20444|11|11|1|2|384|[ARRESTEE QUESTIONNARIE -...|lockup_keeper_processing
20444|11|4|1|1|385|[NISUAL CHECK OF ARRESTEE...|lockup_keeper_processing
20444|11|12|1|1|467|{...|lockup_keeper_processing
20444|11|12|1|2|504|{...|lockup_keeper_processing
20444|11|14|1|1|693|ETURNTO HOLDING FACILIT...|lockup_keeper_processing
20444|11|14|1|2|729|.[QUESTIONNAIRE REMARKS:...|lockup_keeper_processing
20444|11|21|1|1|869|OCKUP KEEPER COMMENTS: L ...|lockup_keeper_processing
20444|11|33|1|1|1187|—_—...|interview_log
20444|11|33|2|1|1212|Q...|interview_log
20444|11|33|3|1|1234|O...|interview_log
20444|11|33|4|1|1257|=...|interview_log
20444|11|33|5|1|1282|=...|interview_log
20444|11|33|6|1|1311|g' NO INTERVIEWS LOGGED...|interview_log
20444|11|33|7|1|1357|o...|interview_log
20444|11|33|8|1|1378|w...|interview_log
20444|11|33|9|1|1398|=...|interview_log
20444|11|33|10|1|1416|"Z |..."|interview_log
20444|11|33|10|2|1441|. J...|interview_log
20444|11|33|11|1|1484|o...|visitor_log
20444|11|33|12|1|1510|o...|visitor_log
20444|11|33|13|1|1532|=...|visitor_log
20444|11|33|14|1|1558|v...|visitor_log
20444|11|33|15|1|1576|O NO VISITORS LOGGED...|visitor_log
20444|11|33|16|1|1602|=...|visitor_log
20444|11|33|17|1|1629|@...|visitor_log
20444|11|33|18|1|1656|>...|visitor_log
20444|11|33|19|1|2008|Print Generated By: DOUGL...|footer
20444|11|34|1|1|2034|powered by: ELE@' Technal...|footer
20444|11|35|1|1|2176|CPD 0069321...|footer
20444|12|1|1|1|105|Chicago Police Department...|header1
20444|12|19|1|1|143|ARREST PROCESSING REPORT ...|header2
20444|12|24|1|1|178|“Destination...|movement_log
20444|12|11|1|1|180|Actioni By...|movement_log
20444|12|30|1|1|187|Reason...|movement_log
20444|12|24|1|2|230|40986.225...|movement_log
20444|12|31|1|1|231|Receiving...|movement_log
20444|12|11|1|2|232|8 RECEIVED BY #7849 Board...|movement_log
20444|12|31|1|2|259|Treatment For...|movement_log
20444|12|11|1|3|277|-...|movement_log
20444|12|31|1|3|287|Taser...|movement_log
20444|12|11|1|4|300|"|..."|movement_log
20444|12|31|1|4|315|Deployment....|movement_log
20444|12|11|1|5|321|z...|movement_log
20444|12|11|1|6|342|g‘ RELEASED BY #340 Sesso...|movement_log
20444|12|25|1|1|350|18 MAR 2012 05:24 Distric...|movement_log
20444|12|11|1|7|386|o...|movement_log
20444|12|11|1|8|404|>...|movement_log
20444|12|11|1|9|425|Q;...|movement_log
20444|12|11|1|10|448|S...|movement_log
20444|12|13|1|1|523|Watch Commander Comments:...|wc_comments
20444|12|26|1|1|566|REL w/o CHARGING...|wc_comments
20444|12|4|1|1|575|. WC COMMENTS,...|wc_comments
20444|12|28|1|1|635|DOES NOT APPLY TO THIS AR...|wc_comments
20444|12|27|1|1|752|e...|wc_comments
20444|12|17|1|1|888|~y ARRESTEE PROCESSING PE...|processing_personnel
20444|12|18|1|1|904|L...|processing_personnel
20444|12|33|1|1|922|"|..."|processing_personnel
20444|12|36|1|1|923|PROCESSING PERSONNE...|processing_personnel
20444|12|34|1|1|1036|APPROVAL PERSONNEL:...|processing_personnel
20444|12|40|1|1|2008|Page 5 of 5...|footer
20444|12|44|1|1|2008|40986.3451388889...|footer
20444|12|39|1|1|2010|Print Generated By: DOUGL...|footer
20444|12|41|1|1|2033|powered by: fLE@Tuchnulng...|footer
20444|12|45|1|1|2176|CPD 0069322...|footer
20444|15|3|1|1|106|Chicago Police Department...|header1
20444|15|14|1|1|184|ICTIMAND COMPLAINANT {10/...|non_offenders
20444|15|14|1|2|220|Name: STATE OF ILLINOIS, ...|non_offenders
20444|15|14|1|3|254|Res:3151 W Harrison St Be...|non_offenders
20444|15|14|1|4|285|Chicago, IL 60612 DOB: Ho...|non_offenders
20444|15|14|1|5|325|L Age:...|non_offenders
20444|15|14|1|6|353|@ Treated and Released?No...|non_offenders
20444|15|14|1|7|382|E‘ i Comments:...|non_offenders
20444|15|14|1|8|423|Q:...|non_offenders
20444|15|14|1|9|476|i ADDITIONARVICTING T e T...|non_offenders
20444|15|14|1|11|551|Z: Res:3151 W Harrison St...|non_offenders
20444|15|14|1|12|573|%‘ Chicago, IL 60612 DOB:...|non_offenders
20444|15|14|1|13|617|S5 Age:...|non_offenders
20444|15|14|1|14|650|Treated and Released?No...|non_offenders
20444|15|14|1|15|685|Comments:...|non_offenders
20444|15|19|1|1|877|i NO ARRESTEE VEHICLE INF...|arrestee_vehicle
20444|15|24|1|1|1098|Il confiscated properties...|properties
20444|15|24|1|2|1124|"| documents related to ev..."|properties
20444|15|25|1|1|1184|PROPERTIES INFORMATION FO...|properties
20444|15|28|1|1|1336|(The facts for probable c...|incident_narrative
20444|15|29|1|1|1368|EvENT# Jl:0oRess oF ARRES...|incident_narrative
20444|15|29|1|2|1404|disturbance. As AJos were...|incident_narrative
20444|15|29|1|3|1435|"| ime P.O. Kant#18226 ord..."|incident_narrative
20444|15|29|1|4|1465|placing Kant in fear of r...|incident_narrative
20444|15|29|1|5|1496|@attempt to place him int...|incident_narrative
20444|15|29|1|6|1527|laggressive bladed stance...|incident_narrative
20444|15|29|1|7|1558|offender with a closed fi...|incident_narrative
20444|15|29|1|8|1589|lable to dodge the punch ...|incident_narrative
20444|15|29|1|9|1620|‘continued to resist by t...|incident_narrative
20444|15|29|1|10|1625|deployed the prongs of th...|incident_narrative
20444|15|29|1|11|1682|be handcuffed and placed ...|incident_narrative
20444|15|29|1|12|1714|offender name check clear...|incident_narrative
20444|15|37|1|1|1782|SEE WC COMMENTS SECTION F...|incident_narrative
20444|15|38|1|1|2006|Page 2 of 5 19 MAR 2012 1...|footer
20444|15|40|1|1|2010|Print Generated By: DOUGL...|footer
20444|15|40|1|1|2010|Print Generated By: DOUGL...|footer
20444|15|42|1|1|2042|fi Technology...|footer
20444|15|39|1|1|2050|powered s CL...|footer
20444|15|43|1|1|2176|CPD 0069325...|footer
20444|16|2|1|1|107|Chicago Police Department...|header1
20444|16|5|1|1|189|—= [Desired Court Date: 0...|court_info
20444|16|5|1|2|224|"3| Branch: 432 3150 W FLO..."|court_info
20444|16|5|1|3|258|! Court Sgt Handle? No...|court_info
20444|16|8|1|1|293|BOND INFORMATION NOT AVAI...|court_info
20444|16|5|1|4|299|Initial Court Date: 19 Ma...|court_info
20444|16|5|1|5|335|3150 W FLOURNOY - Room...|court_info
20444|16|10|1|1|453|~[ATTESTING OFFICER: % <...|reporting_personnel
20444|16|10|1|2|483|"| hereby declare and affi..."|reporting_personnel
20444|16|10|1|3|513|"|[knowledge, information ..."|reporting_personnel
20444|16|16|1|1|533|Z...|reporting_personnel
20444|16|16|2|1|554|o...|reporting_personnel
20444|16|16|3|1|573|E Attesting Officer: #784...|reporting_personnel
20444|16|16|3|2|614|W ARRESTING OFFICER(S):. ...|reporting_personnel
20444|16|18|1|1|687|1st Arresting Officer: #1...|reporting_personnel
20444|16|18|2|1|723|2nd Arresting Officer: #7...|reporting_personnel
20444|16|18|2|2|755|PPROVING SUPERVISOR: : z...|reporting_personnel
20444|16|18|3|1|797|Approval of Probable Caus...|reporting_personnel
20444|16|24|1|1|2006|Page 3 of 5 19 MAR 2012 1...|footer
20444|16|26|1|1|2011|Print Generated By: DOUGL...|footer
20444|16|25|1|1|2047|pawered by: CL Technology...|footer
20444|16|27|1|1|2179|CPD 0069326...|footer
20444|17|1|1|1|105|Chlcago Pollce Department...|header1
20444|17|16|1|1|143|o ARREST PROCESSING'REPOR...|header2
20444|17|16|2|1|176|e Holding Facility: Dlstr...|lockup_keeper_processing
20444|17|16|2|2|217|"“1| Received in Lockup: 1..."|lockup_keeper_processing
20444|17|16|3|1|251|Prints Taken: 18 March 20...|lockup_keeper_processing
20444|17|16|4|1|285|Palmprints Taken: Yes...|lockup_keeper_processing
20444|17|16|4|2|319|0-' Photograph Taken: 18 ...|lockup_keeper_processing
20444|17|16|4|3|353|"2| Released from Lockup: ..."|lockup_keeper_processing
20444|17|16|4|4|385|.. [VISUAL CHEGK.OF ARRES...|lockup_keeper_processing
20444|17|16|4|5|413|N e - T Y...|lockup_keeper_processing
20444|17|16|4|6|423|wl s there obvious pain o...|lockup_keeper_processing
20444|17|16|4|7|450|8; Is there obvious signs...|lockup_keeper_processing
20444|17|16|4|8|483|o) Under the influence of...|lockup_keeper_processing
20444|17|16|4|9|514|R Signs of alcohol/drug w...|lockup_keeper_processing
20444|17|16|4|10|543|E Appears to be desponden...|lockup_keeper_processing
20444|17|16|4|11|575|"'a./| Appears to be irrat..."|lockup_keeper_processing
20444|17|16|4|12|603|H Carrying medication? No...|lockup_keeper_processing
20444|17|16|4|13|641|N...|lockup_keeper_processing
20444|17|16|4|14|667|o...|lockup_keeper_processing
20444|17|16|4|15|692|E?RETURN TO HOLDING EACIL...|lockup_keeper_processing
20444|17|16|4|16|729|".0 | QUESTIONNAIRE REMARK..."|lockup_keeper_processing
20444|17|20|1|1|764|[Arrestee Has A Small Cut...|lockup_keeper_processing
20444|17|23|1|1|992|Beat:...|lockup_keeper_processing
20444|17|25|1|1|1146|i...|interview_log
20444|17|33|1|1|1212|INTERVIEW.LOG...|interview_log
20444|17|32|1|1|1316|NO INTERVIEWS LOGGED...|interview_log
20444|17|39|1|1|2007|40987.4472222222...|footer
20444|17|37|1|1|2009|Print Generated By: DOUGL...|footer
20444|17|37|1|2|2043|powered by CL jTechnnlngy...|footer
20444|17|40|1|1|2179|CPD 0069327...|footer
20444|18|1|1|1|104|Chicago Police Department...|header1
20444|18|3|1|1|141|i ARREST PROCESSING REPOR...|header2
20444|18|21|1|1|176|Action By De'stination...|movement_log
20444|18|22|1|1|185|Reason...|movement_log
20444|18|21|2|1|229|o RELEASED BY #340 Sesso,...|movement_log
20444|18|21|3|1|261|o...|movement_log
20444|18|21|4|1|287|~J\ RECEIVED BY #7849 Boa...|movement_log
20444|18|21|5|1|315|E i Treatment For...|movement_log
20444|18|21|6|1|343|"i | Taser..."|movement_log
20444|18|21|7|1|371|= Deployment....|movement_log
20444|18|21|8|1|399|§ RECEIVED BY #7126 Olive...|movement_log
20444|18|21|9|1|436|Q: Hospital...|movement_log
20444|18|21|10|1|461|= RECEIVED BY #7126 Olver...|movement_log
20444|18|21|10|2|501|. Hospital...|movement_log
20444|18|25|1|1|558|Watch Commander Comments:...|wc_comments
20444|18|29|1|1|592|REL w/o:CHARGING...|wc_comments
20444|18|25|1|2|597|i #217 Skipper, Neil J...|wc_comments
20444|18|25|1|3|639|40986.6854166667...|wc_comments
20444|18|31|1|1|661|DOES NOT APPLY TO THIS AR...|wc_comments
20444|18|26|1|1|680|Per IDOC Hector, subject ...|wc_comments
20444|18|26|1|2|709|issued....|wc_comments
20444|18|28|1|1|913|,JARRESTEE.PROCESSING PER...|processing_personnel
20444|18|45|1|1|928|"PROCESSING.PERSONNEL |..."|processing_personnel
20444|18|40|1|1|950|Beat...|processing_personnel
20444|18|37|1|1|985|Searched By: #7126...|processing_personnel
20444|18|39|1|1|985|OLIVER, T...|processing_personnel
20444|18|39|1|2|1018|RODRIGUEZ, L (...|processing_personnel
20444|18|37|1|2|1020|Lockup Keeper:...|processing_personnel
20444|18|48|1|1|1052|RODRIGUEZ, L (...|processing_personnel
20444|18|38|1|1|1054|i Fingerprinted By:...|processing_personnel
20444|18|42|1|1|1090|A OVAL PERSONNEL:...|processing_personnel
20444|18|44|1|1|1176|Final Approval of Charges...|processing_personnel
20444|18|50|1|1|1176|40986.6854166667...|processing_personnel
20444|18|55|1|1|2007|Page 5 of 5...|footer
20444|18|56|1|1|2007|40987.4472222222...|footer
20444|18|53|1|1|2008|Print Generated By: DOUGL...|footer
20444|18|55|1|2|2045|powered by: CL \9mcnnmngy...|footer
20444|18|57|1|1|2179|CPD 0069328...|footer
20606|9|2|1|1|88|Chicago Police Department...|header1
20606|9|2|1|2|131|R . 5=z ARRESTREPORTING i...|header2
20606|9|5|1|1|181|Type Approx. Weight/Quant...|recovered_narcotics
20606|9|5|1|2|185|{ ?_.Suspect Controlled S...|recovered_narcotics
20606|9|5|1|3|253|O uspect Cannabis 51 GRAM...|recovered_narcotics
20606|9|9|1|1|497|NO WARRANT IDENTIFIED...|warrant
20606|9|11|1|1|628|ICTIMFAND.COMPLAINANT i, ...|non_offenders
20606|9|18|1|1|664|JIName:STATE OF ILLINOQIS...|non_offenders
20606|9|13|1|1|673|Deceased?No...|non_offenders
20606|9|18|1|2|698|10...|non_offenders
20606|9|18|1|3|713|. DOR: Hospitalized? No...|non_offenders
20606|9|18|1|4|774|-~ Age:...|non_offenders
20606|9|18|1|5|787|0 Treated and Released?No...|non_offenders
20606|9|18|1|6|815|53 Comments:...|non_offenders
20606|9|18|1|7|855|o...|non_offenders
20606|9|18|1|8|875|=z...|non_offenders
20606|9|18|1|9|895|n'-l-J VIGTIM : T T...|non_offenders
20606|9|18|1|10|931|L : - Ll...|non_offenders
20606|9|18|1|11|947|o“; 7 njure:...|non_offenders
20606|9|18|1|12|981|"Z| Res: Beat:2515 |white..."|non_offenders
20606|9|18|1|13|1001|% DOB 5 Hospitalized?No -...|longline
20606|10|2|1|1|87|Chicago Police Department...|header1
20606|10|2|1|2|131|S Sl e T P e I . ARREST R...|header2
20606|10|2|1|3|167|[z {The facts for probabl...|incident_narrative
20606|10|3|1|1|199|5 is is an Area Gang Enfo...|incident_narrative
20606|10|10|2|4|571|Lesch #13061 at 2045 hrs ...|longline
20606|11|1|1|1|86|Chicago Police Department...|header1
20606|11|6|1|1|136|ARREST*PROCESSING.REPORT...|header2
20606|11|10|1|1|164|— Holding Facllity: Distr...|lockup_keeper_processing
20606|11|15|1|1|176|Time Last Fed:...|lockup_keeper_processing
20606|11|10|1|2|195|Received in Lockup: 26 Ma...|lockup_keeper_processing
20606|11|15|1|2|210|Time Called:...|lockup_keeper_processing
20606|11|16|1|1|217|Phone#:...|lockup_keeper_processing
20606|11|10|1|3|227|"1| Prints Taken: 26 March..."|lockup_keeper_processing
20606|11|15|1|3|247|Cell #: B1...|lockup_keeper_processing
20606|11|10|1|4|261|":-||Palmprints Taken: Yes..."|lockup_keeper_processing
20606|11|10|1|5|295|Photograph Taken: 26 Marc...|lockup_keeper_processing
20606|11|29|1|1|296|LOCKUP KEEPER PROCESSING ...|lockup_keeper_processing
20606|11|11|1|1|300|2012 23:52...|lockup_keeper_processing
20606|11|17|1|1|306|Transport Details : 1PO 1...|lockup_keeper_processing
20606|11|10|1|6|327|Released from Lockup: 27 ...|lockup_keeper_processing
20606|11|13|1|1|333|2012 08:35...|lockup_keeper_processing
20606|11|10|1|7|357|WISUAL CHECK OF ARRESTEE?...|lockup_keeper_processing
20606|11|18|1|1|373|".| ARRESTEE QUESTIONNARIE..."|lockup_keeper_processing
20606|11|21|1|1|391|"| Is there obvious pain o..."|lockup_keeper_processing
20606|11|23|1|1|401|"No | Presently taking med..."|lockup_keeper_processing
20606|11|21|2|1|426|Is there obvious signs of...|lockup_keeper_processing
20606|11|23|2|1|434|No (if female)are you pre...|lockup_keeper_processing
20606|11|21|2|2|455|Under the influence of al...|lockup_keeper_processing
20606|11|23|2|2|463|No First time ever been a...|lockup_keeper_processing
20606|11|21|2|3|485|Signs of alcohol/drug wit...|lockup_keeper_processing
20606|11|23|2|3|494|No Attempted suicide/seri...|lockup_keeper_processing
20606|11|21|2|4|515|Appears to be despondent?...|lockup_keeper_processing
20606|11|23|2|4|523|No Serious medical or men...|lockup_keeper_processing
20606|11|21|3|1|544|Appears to be irrational?...|lockup_keeper_processing
20606|11|23|2|5|553|No Are you recelving trea...|lockup_keeper_processing
20606|11|21|4|1|573|Carrying medication?...|lockup_keeper_processing
20606|11|23|2|6|582|No...|lockup_keeper_processing
20606|11|30|1|1|660|RETURN TO'HOEDING FACILIT...|lockup_keeper_processing
20606|11|26|1|1|673|i F...|lockup_keeper_processing
20606|11|26|1|2|677|i ....|lockup_keeper_processing
20606|11|26|1|3|684|Iy...|lockup_keeper_processing
20606|11|28|1|1|695|"QUESTIONNAIRE REMARKS:""..."|lockup_keeper_processing
20606|11|32|1|1|708|il...|lockup_keeper_processing
20606|11|31|1|1|724|‘Arrestee States First Ar...|lockup_keeper_processing
20606|11|37|1|1|827|'LOCKUP KEEPER COMMENTS...|lockup_keeper_processing
20606|11|48|1|1|855|EMERGENCY CONTACT : R...|lockup_keeper_processing
20606|11|48|1|2|893|{ Name :...|lockup_keeper_processing
20606|11|48|1|3|933|g ; Res: Beat...|lockup_keeper_processing
20606|11|48|1|4|980|[...|lockup_keeper_processing
20606|11|48|1|5|1027|]...|lockup_keeper_processing
20606|11|48|1|6|1153|<D = - ....|interview_log
20606|11|48|1|7|1179|o...|interview_log
20606|11|48|1|8|1201|-...|interview_log
20606|11|48|1|9|1225|=)...|interview_log
20606|11|48|1|10|1251|§§ NO INTERVIEWS LOGGED...|interview_log
20606|11|48|1|11|1298|e...|interview_log
20606|11|48|1|12|1320|w...|interview_log
20606|11|48|1|13|1336|=l...|interview_log
20606|11|48|1|14|1353|=!I...|interview_log
20606|11|48|1|15|1412|et -...|visitor_log
20606|11|48|1|16|1426|i (D!...|visitor_log
20606|11|48|1|17|1444|10...|visitor_log
20606|11|48|1|18|1468|e ¢...|visitor_log
20606|11|48|1|19|1480|&...|visitor_log
20606|11|48|1|20|1512|@] NO VISITORS LOGGED...|visitor_log
20606|11|48|1|21|1536|-...|visitor_log
20606|11|48|1|22|1544|@)...|visitor_log
20606|11|48|1|23|1588|I...|visitor_log
20606|11|48|1|24|1612|e...|visitor_log
20606|11|51|1|1|1931|Print Generated By: DOUGL...|footer
20606|11|52|1|1|1944|o Page 40of5...|footer
20606|11|53|1|1|1955|41012.3625...|footer
20606|11|52|1|2|1968|powersd by: CL 3mrhnulngg...|footer
20606|11|54|1|1|2112|CPD 0072149...|footer
20606|12|1|1|1|91|Chicago Police Department...|header1
20606|12|1|1|2|133|1 ! = : 22 ARRESTPROCESSI...|header2
20606|12|5|1|1|182|d...|movement_log
20606|12|7|1|1|195|Q...|movement_log
20606|12|7|1|2|217|Q...|movement_log
20606|12|7|1|3|239|-...|movement_log
20606|12|7|1|4|263|'—...|movement_log
20606|12|7|1|5|283|<...|movement_log
20606|12|6|1|1|295|MOVEMENT LOG INFORMATION ...|movement_log
20606|12|7|1|6|302|i...|movement_log
20606|12|7|1|7|322|=...|movement_log
20606|12|7|1|8|345|w...|movement_log
20606|12|7|1|9|363|>...|movement_log
20606|12|7|1|10|383|o...|movement_log
20606|12|7|1|11|405|=)...|movement_log
20606|12|11|1|1|468|,AI...|wc_comments
20606|12|10|1|1|469|Watch Commander Comments:...|wc_comments
20606|12|9|1|1|477|g...|wc_comments
20606|12|15|1|1|508|WC COMMENTS:...|wc_comments
20606|12|12|1|1|510|GING...|wc_comments
20606|12|13|1|1|579|DOES NOT APPLY TO THIS AR...|wc_comments
20606|12|16|1|1|708|REL W/o/CHAR -1 -1 -1 . -...|longline
22108|10|2|1|1|122|Chicago Police Department...|header1
22108|10|1|1|1|160|r...|header2
22108|10|4|1|1|164|___ARREST REPORTING...|header2
22108|10|6|1|1|221|WARRANT...|warrant
22108|10|5|1|1|300|NO WARRANT IDENTIFIED...|warrant
22108|10|7|1|1|2026|Print Generated By: KOBEL...|footer
22108|10|9|1|1|2036|40914.3673611111...|footer
22108|10|8|1|1|2055|powered by: u.@ Technolog...|footer
22108|10|10|1|1|2206|CPD 0062504...|footer
22108|11|1|1|1|113|CB#:...|header0
22108|11|1|1|2|119|Chicago Police Department...|header1
22108|11|2|1|1|158|\ _ARREST REPORTING...|header2
22108|11|4|1|1|189|VICTIM AND COMPLAINANT...|non_offenders
22108|11|6|1|1|230|@ Name: Male Injured? Yes...|non_offenders
22108|11|6|1|2|269|& Res: Beat:512 Black...|non_offenders
22108|11|6|1|3|290|";E | DOB ' Hospitalized?N..."|non_offenders
22108|11|6|1|4|331|;E Age:36 years...|non_offenders
22108|11|6|1|5|371|H.. Treated and Released?...|non_offenders
22108|11|6|1|6|407|Q...|non_offenders
22108|11|6|1|7|440|1Z...|non_offenders
22108|11|6|1|8|461|0...|non_offenders
22108|11|6|1|9|484|"|2..."|non_offenders
22108|11|6|1|11|2024|Print Generated By: KOBEL...|footer
22108|11|7|1|1|2053|powered by: CLg@ Technolo...|footer
22108|11|8|1|1|2090|e...|footer
22108|11|9|1|1|2206|CPD 0062505...|footer
22108|12|7|1|1|117|CB #:...|header0
22108|12|1|1|1|123|Chicago Police Department...|header1
22108|12|3|1|1|164|__ARREST REPORTING _...|header2
22108|12|4|1|1|286|Injuries: Stabbed...|non_offenders
22108|12|5|1|1|2025|Print Generated By: KOBEL...|footer
22108|12|8|1|1|2035|40914.3673611111...|footer
22108|12|6|1|1|2055|pPowered by: rlsa;? Techn...|footer
22108|12|6|1|2|2076|A...|footer
22108|12|9|1|1|2206|CPD 0062506...|footer
22108|13|1|1|1|117|B #:...|header0
22108|13|1|1|2|117|Chicago Police Department...|header1
22108|13|1|1|3|162|T ; # T ARREST REPORTING ...|header2
22108|13|4|1|1|235|"|..."|non_offenders
